predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
bond	02	v	_	A1	secure with financial bond	secured item		PATIENT
bone	01	v	_	A0	remove bones	remover	_	AGENT
bone	01	v	_	A1	remove bones	thing which used to have bones	_	SOURCE
bone	02	v	up	A0	become more proficient	boner up	_	_
bone	02	v	up	A1	become more proficient	subject	_	_
bonk	01	v	_	A0	to hit (usually head) with bonking sound	hitter		AGENT
bonk	01	v	_	A1	to hit (usually head) with bonking sound	victim		PATIENT
boo	01	v	_	A0	express disapproval	boo-er	_	_
boo	01	v	_	A1	express disapproval	boo-ed	_	_
boo	01	v	_	A2	express disapproval	cause, misdeed	_	_
boogie	01	v	_	A0	gettin' down dancing	dancer		AGENT
boogie	01	v	_	A1	gettin' down dancing	theme, partner or body part made to dance, explicit mention of dance itself		THEME
book	01	v	_	A0	enter into a permanent record	booker		AGENT
book	01	v	_	A1	enter into a permanent record	booked		THEME
book	01	v	_	A2	enter into a permanent record	secondary attribute on arg1		SOURCE
book	02	v	up	A0	book completely	booker, entity making reservation, etc		_
book	02	v	up	A1	book completely	booked, hotel, etc.		_
boom	01	v	_	A0	make a booming noise	causer of boom, agent	_	AGENT
boom	01	v	_	A1	make a booming noise	loud noise	_	THEME
boom	01	v	_	A2	make a booming noise	source of loud noise	_	LOCATION
boom	02	v	_	A0	be successful	successful thing	_	_
boom	03	v	out	A0	produce loudly	introducer	_	AGENT
boom	03	v	out	A1	produce loudly	thing appearing	_	TOPIC
boost	01	n	_	A0	push upwards	causer of upward motion, agent		AGENT
boost	01	v	_	A0	push upwards	causer of upward motion, Agent	_	AGENT
boost	01	n	_	A1	push upwards	logical subject, thing moving upward		THEME
boost	01	v	_	A1	push upwards	Logical subject, thing moving upward	_	THEME
boost	01	n	_	A2	push upwards	ext, amount risen		_
boost	01	v	_	A2	push upwards	EXT, amount risen	_	_
boost	01	n	_	A3	push upwards	start point		_
boost	01	v	_	A3	push upwards	start point	_	_
boost	01	n	_	A4	push upwards	end point		_
boost	01	v	_	A4	push upwards	end point	_	_
boost	01	v	_	AM	push upwards	Medium	_	_
boot	01	n	_	A0	kick	booting entity, agent		_
boot	01	v	_	A0	kick	booting entity, agent	_	_
boot	01	n	_	A1	kick	booted entity, patient		_
boot	01	v	_	A1	kick	booted entity, patient	_	_
boot	01	n	_	A2	kick	booted from (if relevant)		_
boot	01	v	_	A2	kick	booted from (if relevant)	_	_
boot	02	n	_	A0	computer's boot up	agent, person booting something up		_
boot	02	v	_	A0	also; in addition to	unmentioned agent	_	_
boot	02	n	_	A1	computer's boot up	computer, thing booted up		_
boot	03	n	up	A0	boot up, start a computer	agent, causing boot up (computer kind!)		_
boot	03	n	up	A1	boot up, start a computer	computer		_
bootleg	01	v	_	A0	copy or manufacture illegally	copier, agent	_	_
bootleg	01	v	_	A1	copy or manufacture illegally	commodity	_	_
booze	01	v	_	A0	drink heavily	drunk	_	_
bop	01	v	_	A0	Dance in a boppy way	agent, dancer		AGENT
bop	01	v	_	A1	Dance in a boppy way	partner, body part made to dance, or explicit mention of dance itself		THEME
border	01	v	_	A1	be one the edge of	edge of what	_	THEME1
border	01	v	_	A2	be one the edge of	thing on the edge	_	THEME2
bore	01	v	_	A0	create a hole	creator of hole, agent		AGENT
bore	01	v	_	A1	create a hole	hole		_
bore	01	v	_	A2	create a hole	location of hole		PATIENT
bore	01	v	_	A3	create a hole	instrument		INSTRUMENT
bore	02	v	_	A0	be dull	boring entity		CAUSE
bore	02	v	_	A1	be dull	experiencer of boredom		EXPERIENCER
bore	02	v	_	A2	be dull	instrument		_
borrow	01	v	_	A0	get temporarily	borrower	_	AGENT
borrow	01	v	_	A1	get temporarily	thing borrowed	_	THEME
borrow	01	v	_	A2	get temporarily	loaner	_	SOURCE
borrow	01	v	_	A3	get temporarily	collateral	_	_
boss	01	v	_	A0	to act as the boss of	Boss		AGENT
boss	01	v	_	A1	to act as the boss of	Plebe, person bossed		THEME
boss	02	v	around	A0	push around, order	boss		_
boss	02	v	around	A1	push around, order	plebe, person bossed around		_
botch	01	v	_	A0	to make a mess of 	inept individual, agent	_	AGENT
botch	01	v	_	A1	to make a mess of 	entity botched	_	PATIENT
bother	01	v	_	A0	cause stress in	causer of bothering		CAUSE
bother	01	v	_	A1	cause stress in	bothered		EXPERIENCER
bother	01	v	_	A2	cause stress in	instrument of bothering	MNR	_
bother	02	v	_	A0	semi-modal	botherer		EXPERIENCER
bother	02	v	_	A1	semi-modal	real action		CAUSE
bottle	01	v	_	A0	to place in a bottle	bottler, agent	_	AGENT
bottle	01	v	_	A1	to place in a bottle	entity bottled	_	THEME
bottle	02	v	up	A0	to supress	suppressor, agent	_	AGENT
bottle	02	v	up	A1	to supress	entity bottled up	_	THEME
bottlefeed	01	v	_	A0	Feed with a bottle	Feeder, agent		AGENT
bottlefeed	01	v	_	A1	Feed with a bottle	Milk, food fed		PATIENT
bottlefeed	01	v	_	A2	Feed with a bottle	Baby, recipient of food		RECIPIENT
bottleneck	01	v	_	A0	Hamper or confine as if in a bottleneck	cause of confinement		_
bottleneck	01	v	_	A1	Hamper or confine as if in a bottleneck	entity confined, stuck in the bottleneck		_
bottleneck	01	v	_	A2	Hamper or confine as if in a bottleneck	confined-to, thing acting as the bottleneck itself		_
bottom	01	v	out	A0	reach the bottom	thing reaching the bottom	_	_
bounce	01	v	_	A0	boing boing boing	causer of bouncing, agent		_
bounce	01	v	_	A1	boing boing boing	thing bouncing, rubber ball		THEME
bounce	01	v	_	A2	boing boing boing	extent		_
bounce	01	v	_	A3	boing boing boing	start point		SOURCE
bounce	01	v	_	A4	boing boing boing	end point		LOCATION
bounce	02	v	back	A1	recover	thing recovering		_
bound	01	v	_	A0	mode of motion	thing in motion	_	THEME
bound	02	v	_	A0	act as a boundary	boundary	_	THEME1
bound	02	v	_	A1	act as a boundary	thing bounded	_	THEME2
bow	01	v	_	A0	bend at waist	bower		AGENT
bow	01	v	_	A1	bend at waist	bowed to		RECIPIENT
bow	02	v	_	A1	bend	thing bending		THEME
bow	03	v	_	A1	fail	thing failing		_
bow	04	v	down	A0	bend at waist, more emphatically	bower		_
bow	04	v	down	A1	bend at waist, more emphatically	bowed to		_
bow	06	v	out	A0	exit, leave	entity leaving		AGENT
bow	06	v	out	A1	exit, leave	place left		SOURCE
bowl	01	v	_	A0	throw heavy balls at pins	bowler (not the hat)	_	THEME
bowl	02	v	over	A0	astonish	causer of astonishment	_	AGENT
bowl	02	v	over	A1	astonish	astonished entity	_	THEME
box	01	v	_	A0	to store in a box	storer	_	AGENT
box	01	v	_	A1	to store in a box	thing stored	_	THEME
box	01	v	_	A2	to store in a box	box, location	_	LOCATION
box	02	v	_	A0	enclosed	cause	_	AGENT
box	02	v	_	A1	enclosed	entity forming a box	_	THEME
box	02	v	_	A2	enclosed	enclosed area	_	LOCATION
box	03	v	_	A0	fight	First fighter	_	ACTOR1
box	03	v	_	A1	fight	Second fighter	_	ACTOR2
boycott	01	v	_	A0	avoid for political reasons	boycotter	_	AGENT
boycott	01	v	_	A1	avoid for political reasons	unpleasant thing	_	THEME
brace	01	v	_	A0	to prepare	preparer, agent	_	_
brace	01	v	_	A1	to prepare	patient	_	_
brace	01	v	_	A2	to prepare	prepare for	_	_
bracing	01	n	_	A0	Preparing	Preparer		_
bracing	01	n	_	A1	Preparing	Patient		_
bracing	01	n	_	A2	Preparing	Preparing for		_
bracket	01	v	_	A0	lump	Agent, entity causing bracketing		AGENT
bracket	01	v	_	A1	lump	Entity bracketed		THEME
bracket	01	v	_	A2	lump	Bracketed to, together with what? NOT instrument, other stuff in bracket		DESTINATION
bracket	01	v	_	A3	lump	Bracket itself, type of bracket		INSTRUMENT
brag	01	v	_	A0	to talk boastfully	boastful talker, agent		AGENT
brag	01	v	_	A1	to talk boastfully	topic bragged about		TOPIC
braid	01	v	_	A0	braid	agent	_	AGENT
braid	01	v	_	A1	braid	hair	_	PATIENT
braid	01	v	_	A2	braid	end result	_	_
brain	01	v	_	A0	dash out the brains of, hit hard on head	hitter		AGENT
brain	01	v	_	A1	dash out the brains of, hit hard on head	victim		PATIENT
brainwash	01	v	_	A0	persuade completely	persuader	_	_
brainwash	01	v	_	A1	persuade completely	impelled agent	_	_
brainwash	01	v	_	A2	persuade completely	impelled action	_	_
braise	01	v	_	A0	stew in a tightly-closed pan	cooker, agent	_	AGENT
braise	01	v	_	A1	stew in a tightly-closed pan	patient, thing braised	_	PATIENT
braise	01	v	_	A2	stew in a tightly-closed pan	instrument (i.e. a pot)	_	INSTRUMENT
brake	01	v	_	A0	slow a car via brakes	causer of slowing	_	_
brake	01	v	_	A1	slow a car via brakes	vehicle	_	_
branch	01	v	_	A0	branch, fork, split	thing branching	_	THEME1
branch	01	v	_	A1	branch, fork, split	destination (into)	_	THEME2
branch	02	v	out	A0	branch, fork, split	thing branching	_	THEME1
branch	02	v	out	A1	branch, fork, split	destination (into)	_	THEME2
brand	01	v	_	A0	assign label	caller	_	AGENT
brand	01	v	_	A1	assign label	item being labelled	_	THEME
brand	01	v	_	A2	assign label	attribute	_	PREDICATE
brandish	01	v	_	A0	wave weapons	waver, agent	_	_
brandish	01	v	_	A1	wave weapons	weapon	_	_
brave	01	v	_	A0	to undergo or face courageously	facer of challenge, agent	_	AGENT
brave	01	v	_	A1	to undergo or face courageously	challenge	_	THEME
brawl	01	v	_	A0	fight	first fighter		ACTOR1
brawl	01	v	_	A1	fight	second fighter, if separate		ACTOR2
brawl	01	v	_	A2	fight	over what? Cause or spoils		TOPIC
bray	01	v	_	A0	to utter a harsh, loud sound, as that of a   donkey	bray-er	_	AGENT
brazen	01	v	out	A0	to face  with bold self-assurance	facer of adversity, agent	_	_
brazen	01	v	out	A1	to face  with bold self-assurance	adversity, theme	_	_
breach	01	v	_	A0	break	breaker	_	_
breach	01	v	_	A1	break	thing broken	_	_
bread	01	v	_	A0	coat/cover with bread	coverer, agent	_	AGENT
bread	01	v	_	A1	coat/cover with bread	coated/covered thing	_	DESTINATION
bread	01	v	_	A2	coat/cover with bread	bread, redundantly	_	_
break	01	n	_	A0	break, cause to not be whole	breaker		AGENT
break	01	v	_	A0	break, cause to not be whole	breaker		EXPERIENCER
break	01	n	_	A1	break, cause to not be whole	thing broken		PATIENT1
break	01	v	_	A1	break, cause to not be whole	thing broken		PATIENT
break	01	n	_	A2	break, cause to not be whole	instrument		INSTRUMENT
break	01	v	_	A2	break, cause to not be whole	instrument		INSTRUMENT
break	01	n	_	A3	break, cause to not be whole	pieces		_
break	01	v	_	A3	break, cause to not be whole	pieces		_
break	01	n	_	A4	break, cause to not be whole	arg1 broke from what?		PATIENT2
break	02	n	_	A0	to suspend an action, take a break from something, musical interlude	Person taking/causing break, causer of interruption		_
break	02	v	_	A0	as a robbery	robber		_
break	02	n	_	A1	to suspend an action, take a break from something, musical interlude	Activity interrupted		_
break	02	v	_	A1	as a robbery	thing broken into		_
break	02	n	_	A2	to suspend an action, take a break from something, musical interlude	Purpose, break for what?		_
break	03	n	_	A0	Break into motion, for a goal or from a source location	Mover		_
break	03	v	off	A0	break off: cause to cease	causer, agent		_
break	03	n	_	A1	Break into motion, for a goal or from a source location	Place left, broke from		_
break	03	v	off	A1	break off: cause to cease	thing stopping		_
break	03	n	_	A2	Break into motion, for a goal or from a source location	Destination, break for where?		_
break	04	n	through	A0	Breaking through barriers (literally or metaphorically)	Achiever		_
break	04	v	off	A0	break off: snap off pieces	breaker		AGENT
break	04	n	through	A1	Breaking through barriers (literally or metaphorically)	Thing achieved, gotten, or barrier broken through		_
break	04	v	off	A1	break off: snap off pieces	piece(s)		_
break	04	v	off	A2	break off: snap off pieces	whole		PATIENT
break	05	v	in	A0	break in: cause to be not-new	causative agent		_
break	05	v	in	A1	break in: cause to be not-new	thing getting broken in		_
break	06	v	out	A0	break out: introduce	introducer		_
break	06	v	out	A1	break out: introduce	thing introduced		_
break	07	v	out	A1	break out: acne	teenager		PATIENT
break	08	v	up	A0	break up: (cause to) not be in one piece	causative agent		AGENT
break	08	v	up	A1	break up: (cause to) not be in one piece	thing in pieces		PATIENT1
break	08	v	up	A2	break up: (cause to) not be in one piece	pieces		PATIENT2
break	09	v	even	A1	break even: not win, not lose	patient		_
break	10	v	out	A0	break out: escape	escapee		AGENT
break	10	v	out	A1	break out: escape	prison, etc		THEME
break	11	v	down	A0	break down: start to cry	crier		_
break	11	v	down	A1	break down: start to cry	tears		_
break	12	v	down	A0	break down: become damaged	cause of breaking		AGENT
break	12	v	down	A1	break down: become damaged	thing broken down		PATIENT
break	13	v	_	A1	happen	event		THEME
break	14	v	away	A0	separate, withdraw, secede	breaker		_
break	14	v	away	A1	separate, withdraw, secede	break from		_
break	15	v	_	A0	Journalism sense	Journalist		_
break	15	v	_	A1	Journalism sense	Story		_
break	16	v	_	A0	separate one entity from another	entity in movement		_
break	16	v	_	A1	separate one entity from another	movement away from what		_
break	16	v	_	AM	separate one entity from another	attribute of entity in movement		_
break	17	v	in	A0	utterance	speaker		_
break	17	v	in	A1	utterance	utterance		_
breakfast	01	v	_	A0	eat breakfast	eater	_	AGENT
breakfast	01	v	_	A1	eat breakfast	food	_	PATIENT
breakthrough	01	n	_	A0	break through barriers, literally or metaphorically	achiever		_
breakthrough	01	v	_	A0	Make a breakthrough	Agent, Entity making breakthrough		_
breakthrough	01	n	_	A1	break through barriers, literally or metaphorically	thing achieved, gotten, accomplished, barrier broken through		_
breakthrough	01	v	_	A1	Make a breakthrough	Barriers		_
breast	01	v	_	A1	Face, move up against, move abreast another entity	Focus, entity in motion		_
breast	01	v	_	A2	Face, move up against, move abreast another entity	Entity arg1 moves abreast of		_
breastfeed	01	v	_	A0	Feed with breast, by breast	feeder		AGENT
breastfeed	01	v	_	A1	Feed with breast, by breast	milk (we hope...)		PATIENT
breastfeed	01	v	_	A2	Feed with breast, by breast	baby, recipient		RECIPIENT
breastfeeding	01	n	_	A0	Feeding with/by breast	Feeder		_
breastfeeding	01	n	_	A1	Feeding with/by breast	Milk		_
breastfeeding	01	n	_	A2	Feeding with/by breast	Baby/Recipient		_
breath	01	n	_	A0	take in and expell air	breather		AGENT
breath	01	n	_	A1	take in and expell air	air	PPT	THEME
breath	01	n	_	A2	take in and expell air	direction	DIR	LOCATION
breathe	01	v	_	A0	suck air	breather	_	_
breathe	01	v	_	A1	suck air	air, we hope	_	THEME
breathe	01	v	_	A2	suck air	direction	_	LOCATION
breathe	02	v	_	A0	say in a breathy manner	speaker	_	_
breathe	02	v	_	A1	say in a breathy manner	utterance breathed	_	_
breathe	02	v	_	A2	say in a breathy manner	listener	_	_
breathing	01	n	_	A0	Inahling air	Breather		_
breathing	01	n	_	A1	Inahling air	Air (or other gas/substance)		_
breathing	01	n	_	A2	Inahling air	Direction		_
breed	01	v	_	A0	to cause to reproduce	causer, agent	_	_
breed	01	v	_	A1	to cause to reproduce	entity bred	_	_
brew	01	v	_	A0	create (beer)	creator, brewer		AGENT
brew	01	v	_	A1	create (beer)	creation, beer		PRODUCT
brew	01	v	_	A2	create (beer)	created-from, thing changed		_
brew	01	v	_	A3	create (beer)	benefactive		BENEFICIARY
bribe	01	v	_	A0	to make illegal payments in exchange for favors	briber, agent		AGENT
bribe	01	v	_	A1	to make illegal payments in exchange for favors	person  bribed		PATIENT
bribe	01	v	_	A2	to make illegal payments in exchange for favors	favor		PROPOSITION
bribe	01	v	_	A3	to make illegal payments in exchange for favors	ammount exchanged		_
brick	01	v	_	A0	face, pave with brick	construction worker, bricklayer		AGENT
brick	01	v	_	A1	face, pave with brick	entity, location faced/covered with brick		DESTINATION
brick	01	v	_	A2	face, pave with brick	brick itself, type of brick		THEME
brick	02	v	over	A0	To face, cover with brick	bricklayer		_
brick	02	v	over	A1	To face, cover with brick	location, entity being covered in brick		_
brick	02	v	over	A2	To face, cover with brick	brick itself		_
bridge	01	v	_	A0	to connect	connector, agent	_	_
bridge	01	v	_	A1	to connect	entity connected	_	THEME1
bridge	01	v	_	A2	to connect	entity connected with	_	THEME2
bridle	01	v	_	A0	Constrain by bridle	Equestrian, causer of bridling		AGENT
bridle	01	v	_	A1	Constrain by bridle	Horse, entity constrained, bridled		DESTINATION
bridle	01	v	_	A2	Constrain by bridle	Bridle itself, headstall		THEME
brief	01	v	_	A0	give a summary of information	giver	_	AGENT
brief	01	v	_	A1	give a summary of information	receiver of information, entity briefed	_	RECIPIENT
brief	01	v	_	A2	give a summary of information	topic	_	TOPIC
brighten	01	v	_	A0	to make or become brighter	causer, agent	_	AGENT
brighten	01	v	_	A1	to make or become brighter	entity brightened	_	PATIENT
brim	01	v	_	A0	be full up to the brim	container	_	_
brim	01	v	_	A1	be full up to the brim	contents	_	_
bring	01	v	_	A0	carry along with, move literally or metaphorically	bringer		AGENT
bring	01	v	_	A1	carry along with, move literally or metaphorically	thing brought		THEME
bring	01	v	_	A2	carry along with, move literally or metaphorically	benefactive or destination brought-for, brought-to,		DESTINATION
bring	01	v	_	A3	carry along with, move literally or metaphorically	attribute, state after bringing		_
bring	01	v	_	A4	carry along with, move literally or metaphorically	ablative, brought-from		SOURCE
bring	02	v	up	A0	bring up: raise	causer of rising, Agent		AGENT
bring	02	v	up	A1	bring up: raise	Logical subject, patient, thing rising		THEME
bring	02	v	up	A2	bring up: raise	EXT, amount risen		_
bring	02	v	up	A3	bring up: raise	Start point		_
bring	02	v	up	A4	bring up: raise	End point		_
bring	02	v	up	AM	bring up: raise	Medium	LOC	_
bring	03	v	down	A0	bring down: make fall	causer of fall, Agent		AGENT
bring	03	v	down	A1	bring down: make fall	Logical subject, patient, thing falling		THEME
bring	03	v	down	A2	bring down: make fall	EXT, amount fallen		_
bring	03	v	down	A3	bring down: make fall	Start point		SOURCE
bring	03	v	down	A4	bring down: make fall	End point		DESTINATION
bring	03	v	down	AM	bring down: make fall	Medium	LOC	_
bring	04	v	along	A0	bring along: accompany	bringer		AGENT
bring	04	v	along	A1	bring along: accompany	thing brought		THEME
bring	04	v	along	A2	bring along: accompany	benefactive, brought-for, brought-to		DESTINATION
bring	04	v	along	A3	bring along: accompany	attribute		_
bring	04	v	along	A4	bring along: accompany	ablative, brought-from		SOURCE
bring	05	v	about	A0	bring about: cause to be	causer		THEME1
bring	05	v	about	A1	bring about: cause to be	thing coming to be		THEME2
bristle	01	v	_	A0	to react in an angry manner	entity reacting, agent	_	THEME
bristle	01	qasrl.prototype_accuracy.adjuncts.tsv	_	A1	to react in an angry manner	bristle at	_	LOCATION
broach	01	v	_	A0	start up a topic	Causer	_	_
broach	01	v	_	A1	start up a topic	Topic or theme	_	_
broach	01	v	_	A2	start up a topic	Instrument	_	_
broadcast	01	n	_	A0	to transmit or announce	transmitter, agent		AGENT
broadcast	01	v	_	A0	to transmit or announce	transmitter, agent	_	AGENT
broadcast	01	n	_	A1	to transmit or announce	message		TOPIC
broadcast	01	v	_	A1	to transmit or announce	message	_	TOPIC
