predicate_lemma	sense_id	pos	sense_particle	role_type	roleset_desc	role_desc	function_tag	vn_theta
beset	_	v	01	A0	to attack, harass, surround	attacker, agent	PAG	_
beset	_	v	01	A1	to attack, harass, surround	attacked, theme	PPT	_
besiege	_	v	01	A0	to surround or harass (as with questions or requests)	causer	PAG	_
besiege	_	v	01	A1	to surround or harass (as with questions or requests)	entity besieged	GOL	_
besiege	_	v	01	A2	to surround or harass (as with questions or requests)	entity besieged with	PPT	_
besmirch	_	v	01	A0	slander, defame	causer	PAG	_
besmirch	_	v	01	A1	slander, defame	entity besmirched	PPT	_
best	_	v	11	A0	triumph over, beat	winner	PAG	_
best	_	v	11	A1	triumph over, beat	loser	PPT	_
best	_	v	11	A2	triumph over, beat	contest	LOC	_
bestow	_	v	01	A0	to present, give as a gift	giver, agent	PAG	_
bestow	_	v	01	A1	to present, give as a gift	gift, theme	PPT	_
bestow	_	v	01	A2	to present, give as a gift	recipient, bestowed on	GOL	_
bestrew	_	v	01	A0	to cover, scatter about a surface	scatterer	PAG	AGENT
bestrew	_	v	01	A1	to cover, scatter about a surface	surface bestrewn with something	GOL	DESTINATION
bestrew	_	v	01	A2	to cover, scatter about a surface	thing scattered, bestrewn on arg1	PPT	THEME
bestride	_	v	01	A0	to sit on, mount, or straddle	Straddler	PPT	THEME
bestride	_	v	01	A1	to sit on, mount, or straddle	thing mounted, straddled	PPT	CO-THEME
bet	_	v	01	A0	wager, making a wager	better	PAG	AGENT
bet	_	v	01	A1	wager, making a wager	amount of bet	PPT	ASSET
bet	_	v	01	A2	wager, making a wager	basis, proposition, bet-on	PPT	THEME
bet	_	v	01	A3	wager, making a wager	co-better	GOL	RECIPIENT
betray	_	v	01	A0	treason	betrayer	PAG	_
betray	_	v	01	A1	treason	betrayed	PPT	_
betroth	_	v	01	A0	arrange engagement	agent	PAG	AGENT
betroth	_	v	01	A1	arrange engagement	person one	PPT	THEME
betroth	_	v	01	A2	arrange engagement	person two	GOL	RECIPIENT
better	_	v	01	A0	to improve	causer of improvement, agent	PAG	_
better	_	v	01	A1	to improve	entity made better	PPT	_
bewail	_	v	01	A0	to express grief over; lament	moaner, agent	PPT	EXPERIENCER
bewail	_	v	01	A1	to express grief over; lament	entity bemoaned	PAG	STIMULUS
beware	_	v	01	A0	look out (for)!	wary entity	PPT	EXPERIENCER
beware	_	v	01	A1	look out (for)!	thing wary of	PAG	STIMULUS
bewilder	_	v	01	A0	confuse	causer, agent	PAG	STIMULUS
bewilder	_	v	01	A1	confuse	entity experiencing confusion	PPT	EXPERIENCER
bewilder	_	v	01	A2	confuse	confused about or over what?	PPT	_
bewitch	_	v	01	A0	entrance	witch, agent	PAG	STIMULUS
bewitch	_	v	01	A1	entrance	victim	PPT	EXPERIENCER
bewitch	_	v	01	A2	entrance	instrument, when separate from arg0	MNR	_
bias	_	j	01	A0	display a bias	causal agent	PAG	AGENT
bias	_	j	01	A1	display a bias	biased entity	PPT	PATIENT
bias	_	j	01	A2	display a bias	in favor of	GOL	STIMULUS
bias	_	j	01	A3	display a bias	against	VSP	_
bicker	_	n	01	A0	to argue	1st bickerer	PAG	AGENT
bicker	_	n	01	A1	to argue	topic of argument, bickered-over	PPT	TOPIC
bicker	_	n	01	A2	to argue	other arguer, when separate mention	COM	CO-AGENT
bicycle	_	v	01	A0	travel by bicycle	bicycler	PPT	THEME
bicycle	_	v	01	A1	travel by bicycle	path	LOC	LOCATION
bid	_	v	01	A0	auction	bidder	PAG	_
bid	_	v	02	A0	"some weird causative usage, not unlike ""call"""	bidder	PAG	_
bid	_	v	03	A0	say, wish, convey, say, wish, convey, tell someone to do something	speaker	PAG	_
bid	_	n	06	A0	declaration of playing a suit in bridge	player	PAG	_
bid	_	v	01	A1	auction	the target, goods	PPT	_
bid	_	v	02	A1	"some weird causative usage, not unlike ""call"""	the target	PPT	_
bid	_	v	03	A1	say, wish, convey, say, wish, convey, tell someone to do something	utterance	PPT	_
bid	_	n	06	A1	declaration of playing a suit in bridge	suit	PPT	_
bid	_	v	01	A2	auction	how much you're bidding, buying price	VSP	_
bid	_	v	02	A2	"some weird causative usage, not unlike ""call"""	benefactive	GOL	_
bid	_	v	03	A2	say, wish, convey, say, wish, convey, tell someone to do something	listener	GOL	_
bid	_	v	02	A3	"some weird causative usage, not unlike ""call"""	secondary predication on Arg1	PRD	_
bidding	_	n	04	A0	obey, follow the rules	speaker, bidder	PAG	_
bidding	_	n	04	A1	obey, follow the rules	utterance, bidding	PPT	_
bidding	_	n	04	A2	obey, follow the rules	listener, recipient of bid	GOL	_
bide	_	v	01	A0	idiom, most other usages archaic	agent, person biding time	PAG	_
bide	_	v	01	A1	idiom, most other usages archaic	time	PPT	_
biff	_	v	01	A0	strike, hit	hitter	PAG	AGENT
biff	_	v	01	A1	strike, hit	victim	PPT	PATIENT
bifurcate	_	v	01	A0	split in two	splitter	PAG	AGENT
bifurcate	_	v	01	A1	split in two	thing split	PPT	PATIENT
big	_	j	01	A1	generally large	large entity	PAG	_
big	_	j	02	A1	magnanimous, generous	magnanimous	PAG	_
big	_	j	03	A1	trendy, important	trendy, important entity	PPT	_
big	_	j	01	A2	generally large	contents filling up arg1	PPT	_
big	_	j	03	A2	trendy, important	group holding arg1 as important	GOL	_
bigoted	_	j	01	A0	strongly prejudiced	cause of bigotry	PAG	_
bigoted	_	j	01	A1	strongly prejudiced	bigot, bigoted action	PPT	_
bigoted	_	j	01	A2	strongly prejudiced	against whom, target of bigotry	GOL	_
bigoted	_	j	01	A3	strongly prejudiced	in favor of	GOL	_
bike	_	n	01	A0	travel by bicycle	bicycler	PAG	THEME
bike	_	n	01	A1	travel by bicycle	path	PPT	LOCATION
bilateral	_	j	01	A1	occuring on both sides (of)	thing occuring on both sides	PAG	_
bilateral	_	j	01	A2	occuring on both sides (of)	in relation to what	PPT	_
bilk	_	v	01	A0	defraud or cheat	cheater	PAG	AGENT
bilk	_	v	01	A1	defraud or cheat	thing being removed	PPT	THEME
bilk	_	v	01	A2	defraud or cheat	removed from	DIR	SOURCE
bill	_	n	01	A0	charge a fee	seller, biller	PAG	AGENT
bill	_	v	02	A0	describe	describer	PAG	AGENT
bill	_	n	01	A1	charge a fee	asking price, amount of bill	VSP	ASSET
bill	_	v	02	A1	describe	thing described	PPT	THEME
bill	_	n	01	A2	charge a fee	buyer, billed	GOL	RECIPIENT
bill	_	v	02	A2	describe	secondary attribute, described-as	PRD	ATTRIBUTE
bill	_	n	01	A3	charge a fee	commodity	PRP	_
billet	_	v	01	A0	lodge, provide military quarters	provider of housing	PAG	AGENT
billet	_	v	01	A1	lodge, provide military quarters	entity housed	PPT	THEME
billet	_	v	01	A2	lodge, provide military quarters	location	GOL	DESTINATION
billow	_	v	01	A1	to spread over a large area	entity billowing	PPT	THEME
billow	_	v	01	A2	to spread over a large area	direction	LOC	LOCATION
bin	_	v	01	A0	to store in a bin	storer	PAG	AGENT
bin	_	v	01	A1	to store in a bin	thing stored	PPT	THEME
bin	_	v	01	A2	to store in a bin	bin, location	GOL	DESTINATION
binarize	_	v	01	A0	convert to binary image	causer of conversion	PAG	_
binarize	_	v	01	A1	convert to binary image	entity converted to binary	PPT	_
binarize	_	v	01	A2	convert to binary image	binarization into what?	PRD	_
bind	_	j	01	A0	attach tightly, physically or     metaphorically., constricting physically	attacher, agent	PAG	AGENT
bind	_	j	01	A1	attach tightly, physically or     metaphorically., constricting physically	thing bound	PPT	THEME
bind	_	v	02	A1	be likely	thing that is likely	PPT	_
bind	_	j	01	A2	attach tightly, physically or     metaphorically., constricting physically	bound to what	GOL	CO-PATIENT
bind	_	j	01	A3	attach tightly, physically or     metaphorically., constricting physically	with what	MNR	_
bind	up	v	04	A0	attach tightly	attacher, agent	PAG	AGENT
bind	up	v	04	A1	attach tightly	thing bound	PPT	DESTINATION
bind	up	v	04	A2	attach tightly	bound to what	GOL	_
bind	up	v	04	A3	attach tightly	with what	MNR	THEME
binding	_	j	07	A0	executed with proper legal authority	contract, law	PAG	_
binding	_	j	07	A1	executed with proper legal authority	"whom contract, law binds, usually ""on"" phrase"	PPT	_
binge	_	v	01	A0	consuming excessively, uncontrolledly	consumer	PAG	_
binge	_	v	01	A1	consuming excessively, uncontrolledly	consumed	PPT	_
biopsy	_	v	101	A0	remove a sample of tissue for analysis/diagnosis	Doctor	PAG	_
biopsy	_	v	101	A1	remove a sample of tissue for analysis/diagnosis	Tissue/Patient	DIR	_
biotinylate	_	v	01	A0	attach a biotin residue to a protein or other molecule	intentional agent of biotinylation (e.g. scientist)	PAG	_
biotinylate	_	v	01	A1	attach a biotin residue to a protein or other molecule	thing biotinylated (e.g. protein)	PPT	_
biotinylate	_	v	01	A2	attach a biotin residue to a protein or other molecule	instrument	MNR	_
biotinylate	_	v	01	A3	attach a biotin residue to a protein or other molecule	result of biotinylation	PRD	_
biphasic	_	j	01	A1	having 2 phases	biphasic entity	PPT	_
birch	_	v	01	A0	to beat with a birch	hitter	PAG	AGENT
birch	_	v	01	A1	to beat with a birch	victim	PPT	PATIENT
birding	_	n	01	A0	watch birds	bird watcher	PAG	_
birdnest	_	v	01	A0	to gather birdnests	agent or causer	PAG	AGENT
birdnest	_	v	01	A1	to gather birdnests	entity gathered	PPT	_
birdnest	_	v	01	A2	to gather birdnests	gathered into	PRD	_
birdnest	_	v	01	A3	to gather birdnests	beneficiary	GOL	_
bisect	_	v	01	A0	divide into two	agent, cause of division	PAG	AGENT
bisect	_	v	01	A1	divide into two	thing divided	PPT	PATIENT
bisect	_	v	01	A2	divide into two	divider,instrument	MNR	INSTRUMENT
bisexual	_	j	01	A1	attracted to both sexes	entity attracted to both sexes	PAG	_
bitch	_	v	01	A0	bitch and moan	complainer	PAG	AGENT
bitch	_	v	01	A1	bitch and moan	cause, complain of or about	PPT	TOPIC
bitch	_	v	01	A2	bitch and moan	hearer, complain to	GOL	RECIPIENT
bite	_	n	01	A0	to cut or tear with or as if with the teeth, nom/partitive-quant	biter, agent	PAG	AGENT
bite	_	n	01	A1	to cut or tear with or as if with the teeth, nom/partitive-quant	entity bitten	PPT	PATIENT
bitter	_	j	01	A0	marked by strong resentment, cynicism	stimulus, bitterness about/over what?	PAG	_
bitter	_	j	01	A1	marked by strong resentment, cynicism	experiencer of bitterness	PPT	_
bitter	_	j	02	A1	acerbic, acidic flavor	thing that is bitter tasting	PPT	_
bivouac	_	v	01	A0	to camp in the open	entity camping	PPT	THEME
bivouac	_	v	01	A1	to camp in the open	location, made campsite	LOC	LOCATION
bizarre	_	j	01	A1	strange	strange entity	PPT	_
blab	_	v	01	A0	talk about incautiously	talker	PAG	AGENT
blab	_	v	01	A1	talk about incautiously	subject	PPT	TOPIC
blab	_	v	01	A2	talk about incautiously	listener	GOL	RECIPIENT
blabber	_	v	01	A0	chatter	speaker	PAG	AGENT
blabber	_	v	01	A1	chatter	utterance, blabber about	PPT	TOPIC
blabber	_	v	01	A2	chatter	listener	GOL	RECIPIENT
black	_	j	04	A0	black in color	cause of blackness	PAG	_
black	_	j	04	A1	black in color	thing that is black in color	PPT	_
black	_	j	05	A1	of an ethnic background featuring dark skin	entity identifying as black, racially	PAG	_
black	_	j	06	A1	morbid, depressive, evil, macabre, dark	macabre thing	PPT	_
black	_	j	07	A1	illegal	thing that is illegal	PPT	_
black	_	j	04	A2	black in color	specific part of arg1, if also mentioned	VSP	_
black	_	j	06	A2	morbid, depressive, evil, macabre, dark	specific aspect of arg1 that is dark	VSP	_
black	out	v	02	A0	fall asleep, faint	fainter	PPT	EXPERIENCER
black	out	v	03	A0	cause to not emit light	causer of non-emission, agent	PAG	_
black	out	v	03	A1	cause to not emit light	non-emitter of light	PPT	_
blackberry	_	v	01	A0	to gather or pick blackberries	agent or causer	PAG	AGENT
blackberry	_	v	01	A1	to gather or pick blackberries	entity gathered	PPT	_
blackberry	_	v	01	A2	to gather or pick blackberries	gathered into	VSP	_
blackberry	_	v	01	A3	to gather or pick blackberries	beneficiary	GOL	_
blacken	_	v	01	A0	(cause to) become black in color	cause of blackness	PAG	_
blacken	_	v	01	A1	(cause to) become black in color	thing that is black in color	PPT	_
blackle	_	v	01	A0	search using blackle search engine	agent of search	PAG	_
blackle	_	v	01	A1	search using blackle search engine	thing looked up	PPT	_
blackline	_	v	01	A0	Compare two documents by displaying only what has changed between them	comparer	PAG	_
blackline	_	v	01	A1	Compare two documents by displaying only what has changed between them	first document or item compared	PPT	_
blackline	_	v	01	A2	Compare two documents by displaying only what has changed between them	second item, compared against	PPT	_
blacklist	_	v	01	A0	list as unacceptable	lister	PAG	_
blacklist	_	v	01	A1	list as unacceptable	listed entity	PPT	_
blackmail	_	v	01	A0	to exert pressure on someone through threats	blackmailer, agent	PAG	AGENT
blackmail	_	v	01	A1	to exert pressure on someone through threats	entity blackmailed	PPT	PATIENT
blacksmith	_	n	01	A0	process of forgeing metal, usually iron by hand	blacksmith	PAG	_
blacksmith	_	n	01	A1	process of forgeing metal, usually iron by hand	metal, material	PPT	_
blacksmith	_	n	01	A2	process of forgeing metal, usually iron by hand	start state	DIR	_
blacksmith	_	n	01	A3	process of forgeing metal, usually iron by hand	end state	PRD	_
blacktop	_	v	01	A0	cover with blacktop	applier of cover, agent	PAG	AGENT
blacktop	_	v	01	A1	cover with blacktop	surface	GOL	DESTINATION
blame	_	v	01	A0	assign culpability	blamer	PAG	AGENT
blame	_	v	01	A1	assign culpability	entity blamed	PPT	THEME
blame	_	v	01	A2	assign culpability	blame for what	PRD	ATTRIBUTE
blanch	_	v	01	A0	turn pale	fainter	PPT	EXPERIENCER
blanch	_	v	02	A0	blanch,parboil	cook	PAG	AGENT
blanch	_	v	02	A1	blanch,parboil	food	PPT	PATIENT
blanchable	_	j	03	A0	able to be made pale	causer of paleness	PAG	_
blanchable	_	j	03	A1	able to be made pale	thing becoming pale	PPT	_
bland	_	j	01	A1	having little flavor	bland entity	PPT	_
blank	_	v	01	A0	intentially ignore social interaction	intentional ignorer	PAG	_
blank	_	j	02	A0	empty, unfilled	causer of blankness	PAG	_
blank	_	v	01	A1	intentially ignore social interaction	ignored	PPT	_
blank	_	j	02	A1	empty, unfilled	blank entity	LOC	_
blank	_	j	02	A2	empty, unfilled	what isn't there	PPT	_
blanket	_	v	01	A0	cover heavily	coverer	PAG	AGENT
blanket	_	v	01	A1	cover heavily	thing covered	GOL	DESTINATION
blanket	_	v	01	A2	cover heavily	instrument, covered by	PPT	THEME
blanking	_	n	03	A0	making void or erasing	Blanker	PAG	AGENT
blanking	_	n	03	A1	making void or erasing	Entity made blank, forgotten, ignored	PPT	THEME
blare	_	v	01	A0	make a loud noise	causer, agent	PAG	AGENT
blare	_	v	01	A1	make a loud noise	source of loud noise	LOC	LOCATION
blaspheme	_	v	01	A0	speak of or address with irreverence	blasphemer	PAG	AGENT
blaspheme	_	v	01	A1	speak of or address with irreverence	thing being blasphemed	PPT	THEME
blast	_	v	01	A0	make a loud noise	causer, agent	PAG	AGENT
blast	_	v	02	A0	assign blame harshly	blamer	PAG	_
blast	_	v	04	A0	mode of motion	entity in motion	PPT	_
blast	_	v	05	A0	attack, usually with explosives, explosion (focus on physics/motion, not sound)	agent	PAG	_
blast	_	n	07	A0	Have a good time	stimulous, cause of fun time	PAG	_
blast	_	v	01	A1	make a loud noise	source of loud noise, noise itself	PPT	THEME
blast	_	v	02	A1	assign blame harshly	blamed	PPT	_
blast	_	v	05	A1	attack, usually with explosives, explosion (focus on physics/motion, not sound)	explosive thing, fire	PPT	_
blast	_	n	07	A1	Have a good time	experiencer	PPT	_
blast	_	v	02	A2	assign blame harshly	blamed for	CAU	_
blast	_	v	05	A2	attack, usually with explosives, explosion (focus on physics/motion, not sound)	target of explosion	LOC	_
blast	_	v	05	A3	attack, usually with explosives, explosion (focus on physics/motion, not sound)	the resulting hole	LOC	_
blast	away	v	03	A0	fire a gun haphazardly	shooter	PAG	_
blast	away	v	03	A1	fire a gun haphazardly	target	PPT	_
blast	off	v	06	A0	take off	thing taking off	PPT	_
blat	_	v	01	A0	to bleat	blat-er	PAG	AGENT
blather	_	v	01	A0	go on and on, talking nonsensically	blatherer	PAG	_
blather	_	v	01	A1	go on and on, talking nonsensically	utterance	PPT	_
blather	_	v	01	A2	go on and on, talking nonsensically	audience	GOL	_
blaze	_	v	02	A0	take on a trail like fire	trail blazer	PAG	_
blaze	_	v	01	A1	burn brightly	thing burning	PPT	THEME
blaze	_	v	02	A1	take on a trail like fire	trail	PPT	_
bleach	_	v	01	A0	whiten or blanch	agent, bleacher	PAG	AGENT
bleach	_	v	01	A1	whiten or blanch	patient, thing made lighter	PPT	PATIENT
bleach	_	v	01	A2	whiten or blanch	end state	PRD	_
bleak	_	j	01	A1	desolate (often, of hope)	desolate entity	PPT	_
bleat	_	v	01	A0	the cry of a sheep or goat, or an imitation of   that sound	bleat-er	PAG	AGENT
bleat	_	v	02	A0	move while making a bleating sound	Thing making bleating sound while in motion	PAG	_
bleat	_	v	03	A0	whine	sound emitter	PAG	_
bleat	_	v	02	A1	move while making a bleating sound	Path of motion	PPT	_
bleat	_	v	03	A1	whine	complaint; sound emitted	PPT	_
bleed	_	v	01	A0	to emit or lose blood, to be wounded	causer of bloodshed, agent	DIR	AGENT
bleed	_	v	02	A0	to take money from	causer of bleeding, agent	PAG	AGENT
bleed	_	v	03	A0	to feel sympathetic grief	experiencer	PPT	EXPERIENCER
bleed	_	v	01	A1	to emit or lose blood, to be wounded	entity bleeding	PPT	AGENT
bleed	_	v	02	A1	to take money from	entity losing money	DIR	SOURCE
bleed	_	v	03	A1	to feel sympathetic grief	thing bleeding for	PAG	STIMULUS
bleed	off	v	04	A0	to remove	decreaser, agent	PAG	AGENT
bleed	off	v	04	A1	to remove	stuff being removed	DIR	SOURCE
bleed	out	v	05	A1	bleed to death	one who is bleeding	PPT	_
blemish	_	n	01	A0	to damage, to disfigure	causer	PAG	_
blemish	_	n	01	A1	to damage, to disfigure	entity disfigured	PPT	_
blend	_	v	01	A0	blend, mix, combine	agent, mixer	PAG	AGENT
blend	_	v	01	A1	blend, mix, combine	ingredient one	PPT	PATIENT
blend	_	v	01	A2	blend, mix, combine	ingredient two	PPT	CO-PATIENT
blend	_	v	01	A3	blend, mix, combine	end product	PRD	_
bless	_	n	01	A0	bless, act of saying prayer, bestowing happiness/wellbeing	entity giving blessing	PAG	AGENT
bless	_	n	01	A1	bless, act of saying prayer, bestowing happiness/wellbeing	entity being blessed	PPT	THEME
bless	_	n	01	A2	bless, act of saying prayer, bestowing happiness/wellbeing	blessed with (gift)	PRD	ATTRIBUTE
blight	_	v	01	A0	to harm or spoil	spoiler (agent only)	PAG	AGENT
blight	_	v	01	A1	to harm or spoil	thing spoiled	PPT	PATIENT
blight	_	v	01	A2	to harm or spoil	instrument	MNR	INSTRUMENT
blind	_	v	01	A0	cause to be unable to see	cause of blindness	PAG	_
blind	_	j	02	A0	be unable to see	cause of blindness	PAG	_
blind	_	v	01	A1	cause to be unable to see	blind one	PPT	_
blind	_	j	02	A1	be unable to see	blind one	PPT	_
blind	_	v	01	A2	cause to be unable to see	blind to what? specific thing arg1 cannot see	GOL	_
blind	_	j	02	A2	be unable to see	blind to what? specific thing arg1 cannot see	GOL	_
blindfold	_	v	01	A0	cover the eyes	coverer, agent	PAG	AGENT
blindfold	_	v	01	A1	cover the eyes	entity with covered eyes	GOL	DESTINATION
blindfold	_	v	01	A2	cover the eyes	explicit mention of blindfold	PPT	THEME
blindside	_	v	01	A0	to take by surprise	agent/cause of surprise	PAG	_
blindside	_	v	01	A1	to take by surprise	surprised entity	PPT	_
blindside	_	v	01	A2	to take by surprise	surprised with what?	VSP	_
blink	_	v	01	A0	close eyes for a second	blinker	PAG	AGENT
blink	_	v	01	A1	close eyes for a second	eyes, usually unstated	PPT	PATIENT
blip	_	v	01	A1	move in a small, fast increment	entity in motion	PAG	_
blip	_	v	01	A2	move in a small, fast increment	amount moved	EXT	_
blip	_	v	01	A3	move in a small, fast increment	start point	DIR	_
blip	_	v	01	A4	move in a small, fast increment	end point	GOL	_
