verb_form	sense_id	role_type	proto_question	support	squad_f1	proto_count_qasrl	proto_count_onto
chew	1	A0	what chews ?	5	0.4571428571428571	1.0	1.0
chew	1	A0	what chews something ?	5	0.4444444444444445	1.0	2.0
chew	1	A1	what does something chew ?	7	0.5589508530685001	0.0	2.0
chew	1	A1	what is chewed ?	7	0.4956836535783905	4.0	1.0
chew	2	A1	what is chewed up something?	1	1.0	0.0	1.0
chew	2	A1	what does something chew ?	1	0.8333333333333333	0.0	2.0
chide	1	A0	what chides something ?	6	0.5694444444444444	0.0	5.0
chide	1	A1	what does something chide ?	4	0.9166666666666666	0.0	3.0
chide	1	A1	what is chided ?	4	0.5	0.0	1.0
chill	1	A0	what chills something ?	2	0.5	0.0	1.0
chip	1	A0	what chips ?	1	1.0	0.0	2.0
chip	1	A1	what is chipped ?	2	0.6	1.0	1.0
chip	2	A0	what chips ?	1	1.0	0.0	2.0
chisel	1	A0	what chisels something ?	2	0.5	0.0	1.0
chisel	1	A1	what does something chisel ?	1	1.0	0.0	1.0
chisel	1	A4	why does something chisel something ?	1	0.6	0.0	1.0
choke	1	A0	what chokes something ?	4	0.375	0.0	2.0
choke	1	A0	what chokes something ?	4	0.33333333333333337	0.0	3.0
choke	1	A1	what is choked ?	5	0.6210526315789473	0.0	1.0
choke	1	A1	what does something choke ?	5	0.6	0.0	1.0
choke	2	A0	what chokes something ?	2	1.0	0.0	3.0
choke	2	A0	what chokes something ?	2	1.0	0.0	2.0
choke	2	A1	what does something choke ?	2	0.6428571428571428	0.0	1.0
choke	2	A1	what is choked ?	2	0.6428571428571428	0.0	1.0
choke	3	A1	what chokes on something?	1	0.0	0.0	1.0
choke	3	A1	what does something choke ?	1	0.0	0.0	1.0
choke	4	A0	what chokes something ?	1	0.0	0.0	3.0
choke	4	A0	what does something choke ?	1	0.0	0.0	1.0
choke	4	A1	what does something choke ?	3	0.3333333333333333	0.0	1.0
choke	4	A1	what chokes on something?	3	0.16666666666666666	0.0	1.0
choose	1	A0	what chooses for something?	50	0.5775930735930735	0.0	2.0
choose	1	A0	what chooses something ?	50	0.5685151515151515	31.0	174.0
choose	1	A1	what does something choose ?	50	0.5651256455962338	26.0	39.0
choose	1	A1	what does something choose ?	50	0.5321539114480289	3.0	54.0
choose	1	A2	how does something choose ?	23	0.45023076754311303	0.0	2.0
choose	1	A2	what is something chosen from ?	23	0.4192897894943931	0.0	1.0
choose	1	A3	what does something choose ?	4	0.5208333333333333	1.0	0.0
choose	1	A4	why does something choose something ?	50	0.7695102240754415	2.0	0.0
choose	1	A4	why is something chosen ?	50	0.7551672874768849	1.0	0.0
chop	1	A0	what chops something ?	5	0.65	1.0	3.0
chop	1	A0	what chops up something?	5	0.65	0.0	2.0
chop	1	A1	what is chopped into something?	7	0.4523809523809524	0.0	1.0
chop	1	A1	what does something chop ?	7	0.4314574314574315	2.0	2.0
chortle	2	A0	what chortles ?	2	0.0625	0.0	1.0
chortle	2	A1	how does something chortle ?	1	0.5	0.0	1.0
chronicle	1	A0	what chronicles something ?	1	0.0	0.0	1.0
chuck	1	A0	what chucks something ?	1	0.0	0.0	1.0
chuckle	1	A0	what chuckles ?	2	0.5	0.0	1.0
chuckle	2	A0	what chuckles ?	1	1.0	0.0	1.0
chuckle	2	A1	what does something chuckle ?	1	0.0	0.0	1.0
churn	1	A0	what churns up something?	2	1.0	0.0	2.0
cinch	3	A0	what cinches something ?	1	0.13333333333333333	0.0	1.0
circle	1	A0	what circles ?	2	0.75	0.0	1.0
circle	1	A0	what circles something ?	2	0.75	2.0	0.0
circle	2	A1	what circles around something?	3	0.6666666666666666	1.0	0.0
circle	2	A1	what circles something ?	3	0.6666666666666666	2.0	2.0
circle	2	A2	what does something circle ?	3	1.0	2.0	2.0
circuit	1	A1	what is circuited ?	3	0.2222222222222222	0.0	1.0
circuit	1	A1	how is something circuited ?	3	0.04166666666666666	1.0	0.0
circulate	1	A0	what circulates something ?	10	0.6855555555555555	1.0	0.0
circulate	1	A0	what circulates something ?	10	0.6855555555555555	1.0	5.0
circulate	1	A1	what circulates ?	35	0.6723371202440971	4.0	7.0
circulate	1	A1	what is circulated ?	35	0.6349421622609037	8.0	7.0
circumcise	1	A0	what circumcises something ?	7	0.6666666666666666	0.0	6.0
circumcise	1	A1	what is circumcised ?	48	0.38019330206830204	0.0	21.0
circumcise	1	A1	what does something circumcise ?	48	0.32938311688311683	0.0	3.0
circumscribe	1	A0	what circumscribes something ?	1	1.0	0.0	1.0
circumscribe	1	A1	what is circumscribed ?	1	0.6666666666666666	0.0	1.0
circumvent	1	A0	what circumvents something ?	3	0.9333333333333332	0.0	1.0
circumvent	1	A0	what circumvents something ?	3	0.6363636363636364	0.0	2.0
cite	1	A0	what cites something ?	50	0.6773282828282831	18.0	55.0
cite	1	A0	what cites something ?	50	0.6488307266210492	7.0	9.0
cite	1	A1	what is cited ?	50	0.7991096170621678	11.0	18.0
cite	1	A1	what does something cite ?	50	0.7799112060147867	18.0	13.0
cite	1	A2	how is something cited ?	15	0.8307882207256426	3.0	0.0
cite	1	A2	how does something cite something ?	15	0.8175546457899401	1.0	0.0
cite	2	A0	what cites ?	1	0.6666666666666666	1.0	0.0
cite	2	A0	what cites something ?	1	0.6666666666666666	7.0	9.0
cite	2	A1	what does something cite ?	2	0.8333333333333333	18.0	13.0
cite	2	A1	what does something cite as something?	2	0.8333333333333333	1.0	0.0
claim	1	A0	what claims for something?	50	0.7421105169340463	0.0	1.0
claim	1	A0	what claims something ?	50	0.729090909090909	101.0	126.0
claim	1	A1	what is claimed by someone?	50	0.7770202083000978	3.0	0.0
claim	1	A1	what is claimed by something?	50	0.7753535416334312	1.0	0.0
claim	1	A2	what does something claim something to ?	1	0.9	1.0	0.0
claim	1	A2	what claims something ?	1	0.1111111111111111	1.0	0.0
claim	2	A0	what claims to do something?	27	0.6203833203833204	0.0	2.0
claim	2	A0	what claims to do something?	27	0.6203833203833203	0.0	2.0
claim	2	A1	what is claimed by someone?	26	0.7083511787357941	3.0	0.0
claim	2	A1	what is claimed by someone?	26	0.7083511787357941	3.0	0.0
clamber	1	A0	what clambers into something?	1	1.0	0.0	1.0
clamor	1	A0	what clamors for something?	2	1.0	0.0	1.0
clamp	1	A0	what clamps up something?	3	0.3333333333333333	0.0	2.0
clamp	1	A0	what clamps up ?	3	0.0	0.0	1.0
clamp	1	A1	what is clamped ?	4	0.6254901960784314	1.0	1.0
clank	2	A0	what clanks ?	1	1.0	0.0	1.0
clank	2	A1	how does something clank ?	1	0.0	0.0	1.0
clarify	1	A0	what clarifies something ?	20	0.3880555555555556	2.0	9.0
clarify	1	A0	what clarifies something ?	20	0.3625	1.0	5.0
clarify	1	A1	what does something clarify ?	23	0.6968322330256165	1.0	0.0
clarify	1	A1	what is clarified ?	23	0.6962609444108495	6.0	7.0
clash	1	A0	what clashes ?	29	0.6981386429662293	1.0	10.0
clash	1	A0	what clashes ?	29	0.6981386429662292	1.0	10.0
clash	1	A1	what does something clash with ?	18	0.6729276895943564	2.0	3.0
clash	1	A1	what does something clash with ?	18	0.6729276895943564	2.0	3.0
classify	1	A0	what classifies something ?	4	0.75	4.0	2.0
classify	1	A0	what classifies ?	4	0.2692307692307692	0.0	2.0
classify	1	A1	what does something classify as something?	16	0.4625	1.0	0.0
classify	1	A1	what is classified as something?	16	0.3869071146245059	12.0	0.0
classify	1	A2	how does something classify something ?	13	0.7092185592185593	2.0	0.0
classify	1	A2	how is something classified ?	13	0.7092185592185593	9.0	2.0
classify	2	A1	what is classified into something?	5	0.7777777777777778	1.0	0.0
classify	2	A1	what classifies ?	5	0.6363636363636364	0.0	1.0
claw	2	A0	what claws something ?	2	0.3333333333333333	0.0	1.0
clean	1	A0	what cleans something ?	18	0.4585249626916294	0.0	19.0
clean	1	A0	what cleans something ?	18	0.4304012345679013	3.0	1.0
clean	1	A1	what does something clean ?	26	0.8046231546231546	3.0	6.0
clean	1	A1	what does something clean up ?	26	0.8003496503496503	1.0	3.0
clean	1	A2	where is something cleaned ?	2	0.22222222222222224	1.0	0.0
clean	2	A0	what cleans something ?	23	0.5467218771566598	0.0	19.0
clean	2	A0	what cleans ?	23	0.5218144174665914	1.0	0.0
clean	2	A1	what does something clean ?	27	0.8624819624819623	3.0	6.0
clean	2	A1	what is cleaned ?	27	0.8175084175084174	8.0	6.0
clean	3	A0	what cleans ?	3	0.09523809523809523	1.0	0.0
clean	3	A0	what cleans something ?	3	0.09523809523809523	0.0	19.0
clean	3	A1	what cleans ?	4	0.75	0.0	1.0
clean	3	A1	what does something clean up ?	4	0.75	1.0	3.0
cleanse	1	A0	what cleanses something ?	1	0.0	0.0	1.0
cleanse	1	A1	what is cleansed ?	4	0.7476190476190475	3.0	0.0
cleanse	1	A2	what is cleansed ?	4	0.25	0.0	2.0
cleanse	1	A2	what is cleansed ?	4	0.0	0.0	2.0
clear	1	A0	what clears something ?	21	0.6442400192400193	5.0	7.0
clear	1	A0	what clears something ?	21	0.6193121693121694	3.0	18.0
clear	1	A1	what is cleared ?	33	0.6578004645384324	10.0	8.0
clear	1	A1	what is cleared for something?	33	0.6422994738146253	1.0	0.0
clear	1	A2	what does something clear ?	12	0.7875417175417176	2.0	2.0
clear	1	A2	what is cleared ?	12	0.7081171143671144	0.0	3.0
clear	2	A0	what clears something ?	12	0.7341269841269842	5.0	7.0
clear	2	A0	what clears something ?	12	0.6507936507936508	3.0	18.0
clear	2	A1	what is cleared ?	19	0.601287586397663	10.0	8.0
clear	2	A1	what does something clear ?	19	0.5900011962452002	5.0	4.0
clear	2	A2	what does something clear ?	3	0.22486772486772488	2.0	2.0
clear	2	A2	what is cleared ?	3	0.22486772486772488	0.0	3.0
clear	3	A0	what clears something ?	6	0.6666666666666666	5.0	7.0
clear	3	A0	what clears something ?	6	0.5555555555555556	3.0	18.0
clear	3	A1	what does something clear ?	5	0.96	5.0	4.0
clear	3	A1	what is cleared ?	5	0.96	10.0	8.0
clear	4	A0	what clears something ?	4	0.5	3.0	18.0
clear	4	A0	what clears up something?	4	0.5	0.0	7.0
clear	4	A1	what is cleared ?	9	0.7138239116309292	1.0	3.0
clear	4	A1	what clears ?	9	0.6346351991088832	0.0	3.0
clench	1	A1	what is clenched ?	1	0.4	1.0	1.0
click	1	A0	what clicks ?	3	0.40740740740740733	0.0	3.0
click	1	A1	what clicks ?	8	0.7999999999999999	2.0	0.0
click	1	A1	where does something click something ?	8	0.725	2.0	0.0
climax	1	A1	what climaxes ?	1	1.0	0.0	1.0
climax	1	A1	what climaxes with something?	1	1.0	1.0	0.0
climb	1	A0	what climbs somewhere?	18	0.4741285403050109	2.0	9.0
climb	1	A0	what climbs something ?	18	0.4398148148148148	2.0	2.0
climb	1	A1	what does something climb ?	13	0.7418359418359419	6.0	1.0
climb	1	A1	what does something climb ?	13	0.7418359418359418	6.0	1.0
climb	2	A1	what climbs to something?	49	0.8545610625202461	0.0	1.0
climb	2	A1	what climbs something ?	49	0.8494590217039195	0.0	1.0
climb	2	A2	how much does something climb ?	20	0.918627450980392	0.0	1.0
climb	2	A2	how much does something climb ?	20	0.918627450980392	0.0	1.0
climb	2	A3	how does something climb to something?	7	0.21036106750392464	0.0	1.0
climb	2	A4	what does something climb to ?	14	0.6863683935112505	0.0	2.0
climb	2	A4	how does something climb ?	14	0.3773809523809524	0.0	6.0
clinch	1	A0	what clinches ?	8	0.8797619047619046	1.0	0.0
clinch	1	A0	what clinches something ?	8	0.8048844537815125	2.0	7.0
clinch	1	A1	what does something clinch ?	9	0.8301587301587302	2.0	5.0
clinch	1	A1	what is clinched by something?	9	0.8301587301587302	1.0	0.0
cling	1	A0	what clings to something?	4	1.0	0.0	1.0
cling	1	A0	what clings to something?	4	0.775	0.0	1.0
cling	1	A1	what does something cling to ?	3	0.8659932659932661	2.0	2.0
clink	1	A1	what is clinked on something?	1	1.0	0.0	1.0
clip	1	A1	what is clipped ?	1	0.4	0.0	1.0
clip	1	A1	what is clipped ?	1	0.4	0.0	1.0
clip	1	A2	where is something clipped ?	1	0.6666666666666666	0.0	1.0
clip	1	A2	where is something clipped ?	1	0.6666666666666666	0.0	1.0
clip	2	A1	what is clipped ?	1	0.4	0.0	1.0
cloak	1	A0	what cloaks something ?	3	0.6666666666666666	0.0	3.0
cloak	1	A1	what is cloaked ?	5	0.3818181818181817	0.0	1.0
cloak	1	A1	what is cloaked ?	5	0.2	0.0	2.0
cloak	1	A2	where is something cloaked ?	4	0.7499999999999999	0.0	1.0
clobber	1	A0	what clobbers something ?	2	0.3333333333333333	0.0	1.0
clobber	1	A0	what is something clobbered by ?	2	0.3333333333333333	0.0	1.0
clobber	1	A1	what is clobbered ?	3	0.7777777777777778	0.0	1.0
clobber	1	A1	what clobbers ?	3	0.3333333333333333	0.0	1.0
clog	2	A1	what is clogged ?	5	0.8	1.0	1.0
clog	2	A1	what is clogged up ?	5	0.8	0.0	1.0
clog	2	A2	what clogs something ?	3	0.9523809523809524	0.0	1.0
clog	3	A1	what is clogged ?	1	1.0	1.0	1.0
clog	3	A1	what is clogged up ?	1	1.0	0.0	1.0
clog	3	A2	what clogs something ?	1	0.0	0.0	1.0
clone	1	A1	what is cloned ?	2	0.5	4.0	0.0
clone	1	A1	what is cloned ?	2	0.5	1.0	0.0
close	1	A0	what closes something ?	50	0.6648427128427129	7.0	67.0
close	1	A0	what closes something to something?	50	0.6339682539682541	1.0	0.0
close	1	A1	what closes ?	50	0.6754822549367141	16.0	81.0
close	1	A1	what is closed ?	50	0.6601417065961657	28.0	46.0
close	1	A2	how is something closed ?	11	0.7177489177489178	1.0	0.0
close	1	A2	how is something closed ?	11	0.7177489177489177	1.0	0.0
close	2	A1	what closes somewhere?	50	0.8705396825396825	1.0	5.0
close	2	A1	what is closed to something?	50	0.8438571428571428	0.0	2.0
close	3	A0	what closes ?	4	0.35	0.0	4.0
close	3	A0	what closes something ?	4	0.2916666666666667	3.0	15.0
close	3	A1	what is closed to something?	21	0.4653439153439154	0.0	2.0
close	3	A1	what is closed ?	21	0.4476190476190477	28.0	46.0
close	4	A0	what closes up something?	4	0.75	0.0	3.0
close	4	A0	what closes something ?	4	0.6666666666666666	7.0	67.0
close	4	A1	what is closed off ?	7	0.7857142857142857	1.0	0.0
close	4	A1	what is closed to something?	7	0.7857142857142857	0.0	2.0
close	5	A0	what closes something ?	1	1.0	7.0	67.0
close	5	A0	what closes something to something?	1	1.0	1.0	0.0
close	5	A1	what closes ?	2	0.5833333333333334	0.0	6.0
close	5	A1	what closes ?	2	0.5	16.0	81.0
close	5	A2	where does something close ?	1	0.8571428571428571	0.0	1.0
close	5	A2	where does something close something ?	1	0.8	0.0	1.0
close	6	A1	what closes ?	1	0.18181818181818185	16.0	81.0
close	6	A1	what closes somewhere?	1	0.07407407407407407	1.0	5.0
close	7	A1	what closes ?	5	0.65	16.0	81.0
close	7	A1	what closes something ?	5	0.65	1.0	6.0
close	7	A2	where does something close something ?	3	0.4717948717948717	0.0	1.0
close	7	A2	where does something close ?	3	0.2857142857142857	0.0	1.0
clothe	1	A0	what clothes something ?	5	0.5888888888888889	0.0	5.0
clothe	1	A1	what is clad in something?	14	0.35714285714285715	1.0	0.0
clothe	1	A1	what is clad ?	14	0.258712715855573	0.0	5.0
clothe	1	A2	how is something clad ?	9	0.9528619528619529	0.0	1.0
clothe	1	A2	what is something clad in ?	9	0.8103254769921437	2.0	0.0
cloud	1	A1	what is clouded ?	3	0.5555555555555555	1.0	1.0
cloud	1	A2	what clouds something ?	3	0.6470588235294118	0.0	1.0
club	1	A0	what clubs something ?	1	1.0	0.0	1.0
cluster	1	A1	what clusters somewhere?	3	0.4571428571428571	1.0	0.0
cluster	1	A1	what clusters ?	3	0.361904761904762	1.0	0.0
clutch	1	A0	what clutches something ?	5	0.28	0.0	2.0
clutch	1	A0	what clutches ?	5	0.08	0.0	2.0
clutch	1	A1	how does something clutch ?	6	0.7351712614870509	0.0	1.0
clutch	1	A1	what does something clutch ?	6	0.6954887218045113	0.0	2.0
clutter	1	A0	what clutters something ?	1	1.0	0.0	1.0
clutter	1	A1	what is cluttered ?	1	1.0	0.0	1.0
co-author	1	A0	what co-author something ?	4	0.0	0.0	1.0
co-author	1	A1	what does something co-author ?	3	0.7777777777777778	2.0	1.0
coach	1	A1	what does something coach ?	1	0.0	1.0	0.0
coach	1	A1	what does something coach something in ?	1	0.0	1.0	0.0
coach	1	A2	how does something coach ?	1	0.8	1.0	0.0
coach	1	A2	how does something coach something ?	1	0.8	0.0	1.0
coast	1	A0	what coasts ?	1	1.0	1.0	1.0
coast	1	A0	what coasts somewhere?	1	1.0	1.0	0.0
coast	1	A1	where does something coast ?	1	0.6451612903225806	2.0	0.0
coat	1	A1	what is coated with something?	5	0.4	3.0	0.0
coat	1	A1	what is coated ?	5	0.18333333333333326	0.0	3.0
coat	1	A2	what is something coated in ?	5	0.9314285714285712	1.0	0.0
coat	1	A2	what is something coated with ?	5	0.9314285714285712	3.0	0.0
coax	1	A0	what coaxes something ?	1	0.0	0.0	1.0
coax	1	A1	what does something coax ?	1	1.0	0.0	1.0
cobble	1	A1	what is cobbled ?	1	1.0	0.0	1.0
cobble	1	A2	how is something cobbled ?	1	0.0	0.0	1.0
coddle	1	A0	what coddles something ?	1	0.0	0.0	1.0
code	1	A0	what codes something ?	5	0.2	0.0	1.0
code	1	A0	what is coded ?	5	0.02666666666666666	1.0	0.0
code	1	A1	what is coded ?	2	0.8333333333333333	2.0	1.0
code	1	A1	what does something code for ?	2	0.3333333333333333	2.0	0.0
code	2	A1	what is coded ?	1	0.6666666666666666	2.0	1.0
code	2	A1	what does something code for ?	1	0.0	2.0	0.0
codify	1	A1	what does something codify ?	2	0.8333333333333333	0.0	1.0
codify	1	A1	what is codified ?	2	0.8333333333333333	3.0	0.0
codify	1	A2	where is something codified ?	1	0.8	1.0	0.0
cohabit	1	A0	what cohabits ?	1	1.0	1.0	0.0
cohabit	1	A0	what cohabits in something?	1	1.0	0.0	1.0
cohere	1	A1	what coheres with something?	1	0.0	1.0	0.0
cohere	1	A1	what does something cohere with ?	1	0.0	1.0	0.0
coil	1	A1	what is coiled ?	1	1.0	4.0	1.0
coil	1	A2	where is something coiled ?	1	1.0	1.0	0.0
coil	2	A1	what is coiled ?	1	1.0	4.0	1.0
coin	1	A0	how is something coined ?	5	0.8	0.0	1.0
coin	1	A0	what coins something ?	5	0.5424242424242424	6.0	2.0
coin	1	A1	what does something coin ?	5	0.7047619047619047	3.0	0.0
coin	1	A1	what is coined by someone?	5	0.6761904761904762	1.0	0.0
collaborate	1	A0	what collaborates with someone?	18	0.4319766653099986	4.0	1.0
collaborate	1	A0	what collaborates with something?	18	0.4319766653099986	2.0	1.0
collaborate	1	A1	what does something collaborate with ?	14	0.7556099362822053	8.0	5.0
collaborate	1	A1	what does something collaborate with ?	14	0.7143570714999287	1.0	0.0
collaborate	1	A2	what does something collaborate on ?	14	0.722620167961783	2.0	0.0
collaborate	1	A2	what does something collaborate with someone?	14	0.7064989875548883	1.0	0.0
collapse	1	A0	why does something collapse ?	3	0.8222222222222223	1.0	0.0
collapse	1	A0	why does something collapse ?	3	0.8222222222222223	1.0	0.0
collapse	1	A1	what collapses ?	50	0.7127719298245614	19.0	18.0
collapse	1	A1	what is collapsed into something?	50	0.6984809523809525	0.0	1.0
collapse	2	A1	what collapses ?	3	1.0	19.0	18.0
collapse	2	A1	what collapses into something?	3	1.0	1.0	0.0
collect	1	A0	what collects something ?	50	0.4483056358248174	22.0	46.0
collect	1	A0	what collects on something?	50	0.4386490701682517	0.0	1.0
collect	1	A1	what is collected by someone?	50	0.7043428238428239	1.0	0.0
collect	1	A1	what does something collect ?	50	0.6889347515229868	32.0	16.0
collect	1	A2	where is something collected ?	8	0.8543119843119844	1.0	1.0
collect	1	A2	where does something collect something ?	8	0.7550419732772674	3.0	0.0
collide	1	A0	what collides somewhere?	18	0.7989417989417991	1.0	0.0
collide	1	A0	what collides with something?	18	0.7298941798941799	13.0	6.0
collide	1	A1	what does something collide with ?	17	0.6039215686274508	2.0	0.0
collide	1	A1	how does something collide ?	17	0.5912016088486678	1.0	0.0
collude	1	A0	what colludes ?	2	0.5625	0.0	1.0
collude	1	A0	what colludes ?	2	0.5	0.0	1.0
color	1	A0	what colors up something?	2	0.5	0.0	1.0
color	1	A1	what is colored by something?	11	0.7789661319073083	0.0	1.0
